Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Island,Special Status,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/14/2021,Jawa Tengah,717,21,1745,-1049,176530,7741,143956,24833,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,19.72,4854.52,0.58,212.87,0.0439,0.8155,0.83,1.4
4/14/2021,Jawa Timur,262,26,273,-37,143301,10282,131016,2003,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,6.47,3540.13,0.64,254.01,0.0718,0.9143,1.06,0.79
4/14/2021,Kalimantan Barat,92,1,56,35,6585,35,5902,648,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,16.97,1214.31,0.18,6.45,0.0053,0.8963,1.15,
4/14/2021,Kalimantan Selatan,256,1,154,101,30877,883,27109,2885,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,63.63,7675.02,0.25,219.49,0.0286,0.878,1.8,0.2
4/14/2021,Kalimantan Tengah,82,14,537,-469,18543,420,15966,2157,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,31.9,7214.36,5.45,163.41,0.0227,0.861,0.77,
4/14/2021,Kalimantan Timur,196,3,185,8,66054,1583,62228,2243,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,55.18,18595.28,0.84,445.64,0.024,0.9421,1.24,3
4/14/2021,Kalimantan Utara,17,0,91,-74,11429,180,10169,1080,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,26.22,17626.27,0,277.6,0.0157,0.8898,1.21,0
4/14/2021,Kepulauan Bangka Belitung,144,0,34,110,10634,173,9461,1000,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,104.37,7707.1,0,125.38,0.0163,0.8897,1.23,1
4/14/2021,Kepulauan Riau,45,0,15,30,9718,238,8958,522,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,23.32,5036.8,0,123.35,0.0245,0.9218,0.52,0
4/14/2021,Lampung,58,3,57,-2,14715,780,13184,751,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,6.38,1617.82,0.33,85.76,0.053,0.896,0.73,
4/14/2021,Maluku,18,0,1,17,7455,115,6975,365,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,9.75,4036.06,0,62.26,0.0154,0.9356,9,0
4/14/2021,Maluku Utara,6,0,17,-11,4366,120,3864,382,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,4.59,3338.42,0,91.76,0.0275,0.885,2,1
4/14/2021,Nusa Tenggara Barat,20,0,4,16,9892,362,7614,1916,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,3.79,1876.95,0,68.69,0.0366,0.7697,4,0
4/14/2021,Nusa Tenggara Timur,55,1,5,49,13013,350,11379,1284,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,10.16,2404.77,0.18,64.68,0.0269,0.8744,0.47,
4/14/2021,Papua,0,0,37,-37,20064,256,10870,8938,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,0,4622.67,0,58.98,0.0128,0.5418,0,0
4/14/2021,Papua Barat,30,0,24,6,8634,141,8066,427,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,26.3,7569.03,0,123.61,0.0163,0.9342,0.49,0
4/14/2021,Riau,335,11,162,162,37730,928,34445,2357,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,55.15,6211.62,1.81,152.78,0.0246,0.9129,1.32,1.57
4/14/2021,Sulawesi Barat,1,1,0,0,5397,116,5215,66,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,0.64,3459.65,0.64,74.36,0.0215,0.9663,0.17,
4/14/2021,Sulawesi Selatan,118,0,36,82,60924,913,59397,614,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,12.52,6462.79,0,96.85,0.015,0.9749,1.26,1
4/14/2021,Sulawesi Tengah,61,0,76,-15,11695,309,10729,657,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,20.64,3956.94,0,104.55,0.0264,0.9174,1.11,0
4/14/2021,Sulawesi Tenggara,2,0,12,-10,10323,206,9725,392,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,0.76,3916.96,0,78.16,0.02,0.9421,1,1
4/14/2021,Sulawesi Utara,3,0,3,0,15447,502,12675,2270,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,1.14,5846.96,0,190.02,0.0325,0.8205,0.2,1
4/14/2021,Sumatera Barat,174,3,168,3,33401,725,31222,1454,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,31.53,6051.73,0.54,131.36,0.0217,0.9348,1.72,0.75
4/14/2021,Sumatera Selatan,78,5,87,-14,18704,892,16656,1156,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,9.49,2276.1,0.61,108.55,0.0477,0.8905,1.3,1
4/14/2021,Sumatera Utara,60,4,71,-15,28347,941,25081,2325,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,4.03,1905.69,0.27,63.26,0.0332,0.8848,0.9,2
4/15/2021,Aceh,40,1,101,-62,10200,406,8329,1465,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,7.62,1943.87,0.19,77.37,0.0398,0.8166,1.54,
4/15/2021,Bali,202,5,143,54,42376,1225,39362,1789,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,47.91,10050.83,1.19,290.55,0.0289,0.9289,1.67,2.5
4/15/2021,Banten,81,1,95,-15,45683,1178,42519,1986,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,7.55,4260.53,0.09,109.86,0.0258,0.9307,0.94,1
4/15/2021,Bengkulu,46,2,20,24,5887,162,5333,392,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,23.01,2944.18,1,81.02,0.0275,0.9059,3.07,
4/15/2021,DKI Jakarta,1330,6,690,634,396102,6450,382775,6877,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,122.62,36520.07,0.55,594.68,0.0163,0.9664,2.01,0.86
4/15/2021,Daerah Istimewa Yogyakarta,221,5,267,-51,36461,879,30791,4791,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,60.86,10041.54,1.38,242.08,0.0241,0.8445,0.76,1
4/15/2021,Gorontalo,16,1,12,3,5297,157,4943,197,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,13.55,4486.51,0.85,132.98,0.0296,0.9332,2.29,0.33
4/15/2021,Indonesia,6177,167,6362,-352,1589359,43073,1438254,108032,,,,98,7230,8488,74953,1916907,265185520,138.34,23.29,5993.39,0.63,162.43,0.0271,0.9049,1.09,1.35
4/15/2021,Jambi,49,0,70,-21,6785,97,5501,1187,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,14.03,1942.26,0,27.77,0.0143,0.8108,0.96,1
4/15/2021,Jawa Barat,1353,36,1361,-44,265735,3526,235396,26813,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,29.96,5884.13,0.8,78.08,0.0133,0.8858,0.88,2
4/15/2021,Jawa Tengah,840,36,2096,-1292,177370,7777,146052,23541,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,23.1,4877.62,0.99,213.86,0.0438,0.8234,1.17,1.71
4/15/2021,Jawa Timur,295,27,228,40,143596,10309,131244,2043,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,7.29,3547.42,0.67,254.68,0.0718,0.914,1.13,1.04
4/15/2021,Kalimantan Barat,88,0,51,37,6673,35,5953,685,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,16.23,1230.54,0,6.45,0.0052,0.8921,0.96,0
4/15/2021,Kalimantan Selatan,221,6,237,-22,31098,889,27346,2863,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,54.93,7729.96,1.49,220.98,0.0286,0.8793,0.86,6
4/15/2021,Kalimantan Tengah,85,1,33,51,18628,421,15999,2208,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,33.07,7247.43,0.39,163.79,0.0226,0.8589,1.04,0.07
4/15/2021,Kalimantan Timur,185,5,267,-87,66239,1588,62495,2156,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,52.08,18647.36,1.41,447.05,0.024,0.9435,0.94,1.67
4/15/2021,Kalimantan Utara,28,0,20,8,11457,180,10189,1088,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,43.18,17669.46,0,277.6,0.0157,0.8893,1.65,1
4/15/2021,Kepulauan Bangka Belitung,188,2,116,70,10822,175,9577,1070,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,136.25,7843.35,1.45,126.83,0.0162,0.885,1.31,
4/15/2021,Kepulauan Riau,129,0,10,119,9847,238,8968,641,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,66.86,5103.66,0,123.35,0.0242,0.9107,2.87,1
4/15/2021,Lampung,48,2,21,25,14763,782,13205,776,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,5.28,1623.09,0.22,85.98,0.053,0.8945,0.83,0.67
4/15/2021,Maluku,0,0,0,0,7455,115,6975,365,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,0,4036.06,0,62.26,0.0154,0.9356,0,1
4/15/2021,Maluku Utara,3,0,48,-45,4369,120,3912,337,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,2.29,3340.72,0,91.76,0.0275,0.8954,0.5,1
4/15/2021,Nusa Tenggara Barat,31,0,0,31,9923,362,7614,1947,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,5.88,1882.83,0,68.69,0.0365,0.7673,1.55,1
4/15/2021,Nusa Tenggara Timur,52,5,120,-73,13065,355,11499,1211,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,9.61,2414.38,0.92,65.6,0.0272,0.8801,0.95,5
4/15/2021,Papua,63,0,30,33,20127,256,10900,8971,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,14.51,4637.19,0,58.98,0.0127,0.5416,,1
4/15/2021,Papua Barat,14,0,11,3,8648,141,8077,430,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,12.27,7581.3,0,123.61,0.0163,0.934,0.47,1
4/15/2021,Riau,269,10,106,153,37999,938,34551,2510,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,44.29,6255.91,1.65,154.43,0.0247,0.9093,0.8,0.91
4/15/2021,Sulawesi Barat,1,0,1,0,5398,116,5216,66,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,0.64,3460.29,0,74.36,0.0215,0.9663,1,0
4/15/2021,Sulawesi Selatan,93,0,56,37,61017,913,59453,651,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,9.87,6472.66,0,96.85,0.015,0.9744,0.79,1
4/15/2021,Sulawesi Tengah,27,1,75,-49,11722,310,10804,608,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,9.14,3966.07,0.34,104.89,0.0264,0.9217,0.44,
4/15/2021,Sulawesi Tenggara,2,0,0,2,10325,206,9725,394,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,0.76,3917.72,0,78.16,0.02,0.9419,1,1
4/15/2021,Sulawesi Utara,25,0,18,7,15472,502,12693,2277,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,9.46,5856.43,0,190.02,0.0324,0.8204,8.33,1
4/15/2021,Sumatera Barat,158,5,153,0,33559,730,31375,1454,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,28.63,6080.36,0.91,132.26,0.0218,0.9349,0.91,1.67
4/15/2021,Sumatera Selatan,63,6,128,-71,18767,898,16784,1085,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,7.67,2283.77,0.73,109.28,0.0478,0.8943,0.81,1.2
4/15/2021,Sumatera Utara,68,1,74,-7,28415,942,25155,2318,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,4.57,1910.27,0.07,63.33,0.0332,0.8853,1.13,0.25
4/16/2021,Aceh,22,0,121,-99,10222,406,8450,1366,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,4.19,1948.07,0,77.37,0.0397,0.8266,0.55,0
4/16/2021,Bali,211,4,294,-87,42587,1229,39656,1702,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,50.05,10100.87,0.95,291.5,0.0289,0.9312,1.04,0.8
4/16/2021,Banten,152,3,54,95,45835,1181,42573,2081,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,14.18,4274.71,0.28,110.14,0.0258,0.9288,1.88,3
4/16/2021,Bengkulu,55,0,30,25,5942,162,5363,417,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,27.51,2971.68,0,81.02,0.0273,0.9026,1.2,0
4/16/2021,DKI Jakarta,980,18,871,91,397082,6468,383646,6968,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,90.35,36610.43,1.66,596.34,0.0163,0.9662,0.74,3
4/16/2021,Daerah Istimewa Yogyakarta,218,6,201,11,36679,885,30992,4802,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,60.04,10101.58,1.65,243.73,0.0241,0.845,0.99,1.2
4/16/2021,Gorontalo,7,0,0,7,5304,157,4943,204,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,5.93,4492.44,0,132.98,0.0296,0.9319,0.44,0
4/16/2021,Indonesia,5363,123,5975,-735,1594722,43196,1444229,107297,,,,98,7230,8488,74953,1916907,265185520,138.34,20.22,6013.61,0.46,162.89,0.0271,0.9056,0.87,0.74
4/16/2021,Jambi,53,0,45,8,6838,97,5546,1195,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,15.17,1957.43,0,27.77,0.0142,0.8111,1.08,1
4/16/2021,Jawa Barat,972,6,703,263,266707,3532,236099,27076,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,21.52,5905.65,0.13,78.21,0.0132,0.8852,0.72,0.17
4/16/2021,Jawa Tengah,669,28,1851,-1210,178039,7805,147903,22331,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,18.4,4896.01,0.77,214.63,0.0438,0.8307,0.8,0.78
4/16/2021,Jawa Timur,290,24,310,-44,143886,10333,131554,1999,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,7.16,3554.58,0.59,255.27,0.0718,0.9143,0.98,0.89
4/16/2021,Kalimantan Barat,98,0,45,53,6771,35,5998,738,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,18.07,1248.61,0,6.45,0.0052,0.8858,1.11,1
4/16/2021,Kalimantan Selatan,153,6,215,-68,31251,895,27561,2795,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,38.03,7767.99,1.49,222.47,0.0286,0.8819,0.69,1
4/16/2021,Kalimantan Tengah,116,1,58,57,18744,422,16057,2265,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,45.13,7292.57,0.39,164.18,0.0225,0.8566,1.36,1
4/16/2021,Kalimantan Timur,127,1,238,-112,66366,1589,62733,2044,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,35.75,18683.12,0.28,447.33,0.0239,0.9453,0.69,0.2
4/16/2021,Kalimantan Utara,7,1,10,-4,11464,181,10199,1084,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,10.8,17680.25,1.54,279.15,0.0158,0.8897,0.25,
4/16/2021,Kepulauan Bangka Belitung,146,2,59,85,10968,177,9636,1155,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,105.81,7949.17,1.45,128.28,0.0161,0.8786,0.78,1
4/16/2021,Kepulauan Riau,66,2,12,52,9913,240,8980,693,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,34.21,5137.87,1.04,124.39,0.0242,0.9059,0.51,
4/16/2021,Lampung,67,0,7,60,14830,782,13212,836,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,7.37,1630.46,0,85.98,0.0527,0.8909,1.4,0
4/16/2021,Maluku,5,0,26,-21,7460,115,7001,344,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,2.71,4038.77,0,62.26,0.0154,0.9385,,1
4/16/2021,Maluku Utara,2,0,0,2,4371,120,3912,339,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,1.53,3342.25,0,91.76,0.0275,0.895,0.67,1
4/16/2021,Nusa Tenggara Barat,86,0,4,82,10009,362,7618,2029,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,16.32,1899.15,0,68.69,0.0362,0.7611,2.77,1
4/16/2021,Nusa Tenggara Timur,131,0,45,86,13196,355,11544,1297,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,24.21,2438.59,0,65.6,0.0269,0.8748,2.52,0
4/16/2021,Papua,44,0,41,3,20171,256,10941,8974,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,10.14,4647.32,0,58.98,0.0127,0.5424,0.7,1
4/16/2021,Papua Barat,28,0,31,-3,8676,141,8108,427,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,24.55,7605.85,0,123.61,0.0163,0.9345,2,1
4/16/2021,Riau,235,6,194,35,38234,944,34745,2545,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,38.69,6294.6,0.99,155.41,0.0247,0.9087,0.87,0.6
4/16/2021,Sulawesi Barat,4,1,5,-2,5402,117,5221,64,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,2.56,3462.86,0.64,75,0.0217,0.9665,4,
4/16/2021,Sulawesi Selatan,45,2,61,-18,61062,915,59514,633,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,4.77,6477.43,0.21,97.06,0.015,0.9746,0.48,
4/16/2021,Sulawesi Tengah,26,4,27,-5,11748,314,10831,603,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,8.8,3974.87,1.35,106.24,0.0267,0.9219,0.96,4
4/16/2021,Sulawesi Tenggara,6,0,26,-20,10331,206,9751,374,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,2.28,3920,0,78.16,0.0199,0.9439,3,1
4/16/2021,Sulawesi Utara,6,0,1,5,15478,502,12694,2282,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,2.27,5858.7,0,190.02,0.0324,0.8201,0.24,1
4/16/2021,Sumatera Barat,168,4,162,2,33727,734,31537,1456,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,30.44,6110.8,0.72,132.99,0.0218,0.9351,1.06,0.8
4/16/2021,Sumatera Selatan,77,1,68,8,18844,899,16852,1093,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,9.37,2293.14,0.12,109.4,0.0477,0.8943,1.22,0.17
4/16/2021,Sumatera Utara,66,3,68,-5,28481,945,25223,2313,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,4.44,1914.7,0.2,63.53,0.0332,0.8856,0.97,3
4/17/2021,Aceh,35,1,113,-79,10257,407,8563,1287,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,6.67,1954.74,0.19,77.56,0.0397,0.8348,1.59,
4/17/2021,Bali,169,11,180,-22,42756,1240,39836,1680,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,40.08,10140.95,2.61,294.11,0.029,0.9317,0.8,2.75
4/17/2021,Banten,102,9,77,16,45937,1190,42650,2097,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,9.51,4284.22,0.84,110.98,0.0259,0.9284,0.67,3
4/17/2021,Bengkulu,54,1,29,24,5996,163,5392,441,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,27.01,2998.69,0.5,81.52,0.0272,0.8993,0.98,
4/17/2021,DKI Jakarta,1037,18,999,20,398119,6486,384645,6988,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,95.61,36706.04,1.66,598,0.0163,0.9662,1.06,1
4/17/2021,Daerah Istimewa Yogyakarta,158,9,281,-132,36837,894,31273,4670,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,43.51,10145.1,2.48,246.21,0.0243,0.849,0.72,1.5
4/17/2021,Gorontalo,12,1,20,-9,5316,158,4963,195,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,10.16,4502.6,0.85,133.82,0.0297,0.9336,1.71,
4/17/2021,Indonesia,5041,132,5963,-1054,1599763,43328,1450192,106243,,,,98,7230,8488,74953,1916907,265185520,138.34,19.01,6032.62,0.5,163.39,0.0271,0.9065,0.94,1.07
4/17/2021,Jambi,68,2,43,23,6906,99,5589,1218,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,19.47,1976.9,0.57,28.34,0.0143,0.8093,1.28,
4/17/2021,Jawa Barat,894,11,750,133,267601,3543,236849,27209,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,19.8,5925.45,0.24,78.45,0.0132,0.8851,0.92,1.83
4/17/2021,Jawa Tengah,520,2,1782,-1264,178559,7807,149685,21067,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,14.3,4910.31,0.05,214.69,0.0437,0.8383,0.78,0.07
4/17/2021,Jawa Timur,285,27,250,8,144171,10360,131804,2007,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,7.04,3561.62,0.67,255.94,0.0719,0.9142,0.98,1.13
4/17/2021,Kalimantan Barat,97,2,46,49,6868,37,6044,787,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,17.89,1266.5,0.37,6.82,0.0054,0.88,0.99,
4/17/2021,Kalimantan Selatan,156,2,287,-133,31407,897,27848,2662,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,38.78,7806.77,0.5,222.97,0.0286,0.8867,1.02,0.33
4/17/2021,Kalimantan Tengah,117,5,23,89,18861,427,16080,2354,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,45.52,7338.09,1.95,166.13,0.0226,0.8526,1.01,5
4/17/2021,Kalimantan Timur,209,4,204,1,66575,1593,62937,2045,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,58.84,18741.95,1.13,448.46,0.0239,0.9454,1.65,4
4/17/2021,Kalimantan Utara,15,0,21,-6,11479,181,10220,1078,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,23.13,17703.39,0,279.15,0.0158,0.8903,2.14,0
4/17/2021,Kepulauan Bangka Belitung,94,2,46,46,11062,179,9682,1201,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,68.13,8017.3,1.45,129.73,0.0162,0.8752,0.64,1
4/17/2021,Kepulauan Riau,69,0,37,32,9982,240,9017,725,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,35.76,5173.63,0,124.39,0.024,0.9033,1.05,0
4/17/2021,Lampung,70,0,4,66,14900,782,13216,902,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,7.7,1638.16,0,85.98,0.0525,0.887,1.04,1
4/17/2021,Maluku,13,0,13,0,7473,115,7014,344,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,7.04,4045.81,0,62.26,0.0154,0.9386,2.6,1
4/17/2021,Maluku Utara,6,0,45,-39,4377,120,3957,300,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,4.59,3346.83,0,91.76,0.0274,0.904,3,1
4/17/2021,Nusa Tenggara Barat,33,4,27,2,10042,366,7645,2031,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,6.26,1905.41,0.76,69.45,0.0364,0.7613,0.38,
4/17/2021,Nusa Tenggara Timur,24,2,57,-35,13220,357,11601,1262,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,4.44,2443.03,0.37,65.97,0.027,0.8775,0.18,
4/17/2021,Papua,13,0,34,-21,20184,256,10975,8953,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,3,4650.32,0,58.98,0.0127,0.5437,0.3,1
4/17/2021,Papua Barat,27,0,50,-23,8703,141,8158,404,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,23.67,7629.52,0,123.61,0.0162,0.9374,0.96,1
4/17/2021,Riau,320,6,215,99,38554,950,34960,2644,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,52.68,6347.28,0.99,156.4,0.0246,0.9068,1.36,1
4/17/2021,Sulawesi Barat,1,0,1,0,5403,117,5222,64,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,0.64,3463.5,0,75,0.0217,0.9665,0.25,0
4/17/2021,Sulawesi Selatan,35,0,15,20,61097,915,59529,653,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,3.71,6481.14,0,97.06,0.015,0.9743,0.78,0
4/17/2021,Sulawesi Tengah,70,1,0,69,11818,315,10831,672,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,23.68,3998.56,0.34,106.58,0.0267,0.9165,2.69,0.25
4/17/2021,Sulawesi Tenggara,4,0,2,2,10335,206,9753,376,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,1.52,3921.52,0,78.16,0.0199,0.9437,0.67,1
4/17/2021,Sulawesi Utara,3,0,1,2,15481,502,12695,2284,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,1.14,5859.83,0,190.02,0.0324,0.82,0.5,1
4/17/2021,Sumatera Barat,206,7,140,59,33933,741,31677,1515,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,37.32,6148.12,1.27,134.26,0.0218,0.9335,1.23,1.75
4/17/2021,Sumatera Selatan,126,5,97,24,18970,904,16949,1117,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,15.33,2308.47,0.61,110.01,0.0477,0.8935,1.64,5
4/17/2021,Sumatera Utara,63,1,74,-12,28544,946,25297,2301,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,4.24,1918.94,0.07,63.6,0.0331,0.8862,0.95,0.33
4/18/2021,Aceh,43,1,100,-58,10300,408,8663,1229,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,8.19,1962.93,0.19,77.75,0.0396,0.8411,1.23,1
4/18/2021,Bali,172,8,212,-48,42928,1248,40048,1632,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,40.8,10181.75,1.9,296,0.0291,0.9329,1.02,0.73
