,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Increasing,New Cases EMA,New Cases Difference,New Deaths EMA,New Deaths Difference,New Recovered EMA,New Recovered Difference,New Cases Upper,New Cases Lower,New Deaths Upper,New Deaths Lower,New Recovered Upper,New Recovered Lower
93,2020-06-03,Indonesia,684.0,35.0,471.0,178,28233,1698,8406,18129,1,601.002528975741,82.99747102425897,31.533400157760433,3.4665998422395674,287.8843232692801,183.11567673071988,13601.002528975741,-12398.997471024259,411.5334001577604,-348.4665998422396,9587.88432326928,-9012.11567673072
94,2020-06-04,Indonesia,585.0,23.0,486.0,76,28818,1721,8892,18205,0,617.6020231805928,-32.60202318059282,32.22672012620835,-9.226720126208349,324.5074586154241,161.49254138457587,13617.602023180592,-12382.397976819408,412.22672012620836,-347.77327987379164,9624.507458615424,-8975.492541384576
95,2020-06-05,Indonesia,703.0,49.0,551.0,103,29521,1770,9443,18308,1,611.0816185444743,91.91838145552572,30.381376100966683,18.618623899033317,356.8059668923393,194.1940331076607,13611.081618544475,-12388.918381455525,410.3813761009667,-349.6186238990333,9656.80596689234,-8943.19403310766
96,2020-06-06,Indonesia,993.0,31.0,464.0,498,30514,1801,9907,18806,1,629.4652948355795,363.53470516442053,34.10510088077335,-3.1051008807733496,395.6447735138714,68.35522648612857,13629.46529483558,-12370.53470516442,414.10510088077336,-345.89489911922664,9695.644773513872,-8904.355226486128
97,2020-06-07,Indonesia,672.0,50.0,591.0,31,31186,1851,10498,18837,0,702.1722358684636,-30.172235868463645,33.484080704618684,16.515919295381316,409.3158188110972,181.6841811889028,13702.172235868464,-12297.827764131536,413.4840807046187,-346.5159192953813,9709.315818811097,-8890.684181188903
98,2020-06-08,Indonesia,847.0,32.0,406.0,409,32033,1883,10904,19246,1,696.137788694771,150.86221130522904,36.78726456369495,-4.787264563694947,445.65265504887776,-39.65265504887776,13696.13778869477,-12303.86221130523,416.787264563695,-343.212735436305,9745.652655048878,-8854.347344951122
99,2020-06-09,Indonesia,1042.0,40.0,510.0,492,33075,1923,11414,19738,1,726.3102309558168,315.6897690441832,35.82981165095596,4.1701883490440395,437.7221240391022,72.2778759608978,13726.310230955816,-12273.689769044184,415.82981165095595,-344.17018834904405,9737.722124039103,-8862.277875960897
100,2020-06-10,Indonesia,1241.0,36.0,715.0,490,34316,1959,12129,20228,1,789.4481847646534,451.55181523534657,36.66384932076477,-0.6638493207647684,452.1776992312818,262.8223007687182,13789.448184764653,-12210.551815235347,416.66384932076477,-343.33615067923523,9752.177699231283,-8847.822300768717
101,2020-06-11,Indonesia,979.0,41.0,507.0,431,35295,2000,12636,20659,0,879.7585478117228,99.24145218827721,36.53107945661182,4.46892054338818,504.74215938502545,2.2578406149745547,13879.758547811723,-12120.241452188277,416.5310794566118,-343.4689205433882,9804.742159385025,-8795.257840614975
102,2020-06-12,Indonesia,1111.0,48.0,577.0,486,36406,2048,13213,21145,1,899.6068382493784,211.39316175062163,37.424863565289456,10.575136434710544,505.1937275080204,71.8062724919796,13899.606838249378,-12100.393161750622,417.42486356528946,-342.57513643471054,9805.19372750802,-8794.80627249198
103,2020-06-13,Indonesia,1014.0,43.0,563.0,408,37420,2091,13776,21553,0,941.8854705995028,72.11452940049719,39.539890852231565,3.460109147768435,519.5549820064164,43.44501799358363,13941.885470599504,-12058.114529400496,419.53989085223157,-340.46010914776843,9819.554982006417,-8780.445017993583
104,2020-06-14,Indonesia,857.0,43.0,755.0,59,38277,2134,14531,21612,0,956.3083764796022,-99.3083764796022,40.23191268178525,2.7680873182147465,528.2439856051332,226.75601439486684,13956.308376479603,-12043.691623520397,420.2319126817853,-339.7680873182147,9828.243985605133,-8771.756014394867
105,2020-06-15,Indonesia,1017.0,64.0,592.0,361,39294,2198,15123,21973,1,936.4467011836817,80.55329881631826,40.785530145428204,23.214469854571796,573.5951884841065,18.40481151589347,13936.446701183682,-12063.553298816318,420.7855301454282,-339.2144698545718,9873.595188484107,-8726.404811515893
106,2020-06-16,Indonesia,1106.0,33.0,580.0,493,40400,2231,15703,22466,1,952.5573609469454,153.44263905305456,45.42842411634257,-12.428424116342569,577.2761507872852,2.7238492127147538,13952.557360946945,-12047.442639053055,425.42842411634257,-334.57157588365743,9877.276150787286,-8722.723849212714
107,2020-06-17,Indonesia,1031.0,45.0,540.0,446,41431,2276,16243,22912,0,983.2458887575565,47.754111242443514,42.942739293074055,2.0572607069259448,577.8209206298282,-37.82092062982815,13983.245888757556,-12016.754111242444,422.94273929307406,-337.05726070692594,9877.820920629829,-8722.179079370171
108,2020-06-18,Indonesia,1331.0,63.0,555.0,713,42762,2339,16798,23625,1,992.7967110060453,338.20328899395474,43.354191434459246,19.645808565540754,570.2567365038626,-15.256736503862612,13992.796711006045,-12007.203288993955,423.35419143445927,-336.64580856554073,9870.256736503863,-8729.743263496137
109,2020-06-19,Indonesia,1041.0,34.0,551.0,456,43803,2373,17349,24081,0,1060.4373688048363,-19.437368804836296,47.2833531475674,-13.283353147567396,567.2053892030901,-16.205389203090135,14060.437368804836,-11939.562631195164,427.28335314756737,-332.71664685243263,9867.20538920309,-8732.79461079691
110,2020-06-20,Indonesia,1226.0,56.0,534.0,636,45029,2429,17883,24717,1,1056.5498950438691,169.45010495613087,44.626682518053926,11.373317481946074,563.9643113624721,-29.96431136247213,14056.549895043869,-11943.450104956131,424.62668251805394,-335.37331748194606,9863.964311362472,-8736.035688637528
111,2020-06-21,Indonesia,862.0,36.0,521.0,305,45891,2465,18404,25022,0,1090.4399160350954,-228.4399160350954,46.90134601444314,-10.901346014443142,557.9714490899778,-36.971449089977796,14090.439916035095,-11909.560083964905,426.90134601444316,-333.09865398555684,9857.971449089979,-8742.028550910021
112,2020-06-22,Indonesia,954.0,35.0,331.0,588,46845,2500,18735,25610,1,1044.7519328280764,-90.7519328280764,44.72107681155452,-9.721076811554518,550.5771592719823,-219.57715927198228,14044.751932828076,-11955.248067171924,424.7210768115545,-335.2789231884455,9850.577159271983,-8749.422840728017
113,2020-06-23,Indonesia,1051.0,35.0,506.0,510,47896,2535,19241,26120,1,1026.6015462624612,24.39845373753883,42.77686144924362,-7.7768614492436186,506.66172741758584,-0.661727417585837,14026.601546262462,-11973.398453737538,422.7768614492436,-337.2231385507564,9806.661727417586,-8793.338272582414
114,2020-06-24,Indonesia,1113.0,38.0,417.0,658,49009,2573,19658,26778,1,1031.481237009969,81.51876299003106,41.2214891593949,-3.221489159394899,506.5293819340687,-89.52938193406868,14031.481237009968,-11968.518762990032,421.2214891593949,-338.7785108406051,9806.52938193407,-8793.47061806593
115,2020-06-25,Indonesia,1178.0,47.0,791.0,340,50187,2620,20449,27118,1,1047.7849896079751,130.21501039202485,40.57719132751592,6.422808672484081,488.6235055472549,302.3764944527451,14047.784989607975,-11952.215010392025,420.57719132751595,-339.42280867248405,9788.623505547255,-8811.376494452745
116,2020-06-26,Indonesia,1240.0,63.0,884.0,293,51427,2683,21333,27411,1,1073.8279916863803,166.1720083136197,41.86175306201274,21.13824693798726,549.098804437804,334.901195562196,14073.82799168638,-11926.17200831362,421.8617530620127,-338.1382469379873,9849.098804437805,-8750.901195562195
117,2020-06-27,Indonesia,1385.0,37.0,576.0,772,52812,2720,21909,28183,1,1107.0623933491042,277.93760665089576,46.08940244961019,-9.08940244961019,616.0790435502432,-40.07904355024323,14107.062393349104,-11892.937606650896,426.0894024496102,-333.9105975503898,9916.079043550244,-8683.920956449756
118,2020-06-28,Indonesia,1198.0,34.0,1027.0,137,54010,2754,22936,28320,0,1162.6499146792835,35.350085320716516,44.27152195968815,-10.271521959688151,608.0632348401946,418.9367651598054,14162.649914679283,-11837.350085320717,424.27152195968813,-335.72847804031187,9908.063234840194,-8691.936765159806
119,2020-06-29,Indonesia,1082.0,51.0,864.0,167,55092,2805,23800,28487,0,1169.719931743427,-87.71993174342697,42.217217567750524,8.782782432249476,691.8505878721556,172.14941212784436,14169.719931743428,-11830.280068256572,422.21721756775054,-337.78278243224946,9991.850587872155,-8608.149412127845
120,2020-06-30,Indonesia,1293.0,71.0,1006.0,216,56385,2876,24806,28703,1,1152.1759453947416,140.82405460525842,43.973774054200426,27.026225945799574,726.2804702977246,279.7195297022754,14152.175945394742,-11847.824054605258,423.9737740542004,-336.0262259457996,10026.280470297725,-8573.719529702275
121,2020-07-01,Indonesia,1385.0,58.0,789.0,538,57770,2934,25595,29241,1,1180.3407563157934,204.65924368420656,49.37901924336035,8.620980756639653,782.2243762381797,6.77562376182027,14180.340756315793,-11819.659243684207,429.37901924336035,-330.62098075663965,10082.22437623818,-8517.77562376182
122,2020-07-02,Indonesia,1624.0,53.0,1072.0,499,59394,2987,26667,29740,1,1221.2726050526348,402.72739494736516,51.103215394688284,1.8967846053117157,783.5795009905439,288.4204990094561,14221.272605052634,-11778.727394947366,431.1032153946883,-328.8967846053117,10083.579500990543,-8516.420499009457
123,2020-07-03,Indonesia,1301.0,49.0,901.0,351,60695,3036,27568,30091,0,1301.818084042108,-0.818084042108012,51.48257231575063,-2.4825723157506303,841.2636007924351,59.73639920756489,14301.818084042108,-11698.181915957892,431.48257231575064,-328.51742768424936,10141.263600792436,-8458.736399207564
124,2020-07-04,Indonesia,1447.0,53.0,651.0,743,62142,3089,28219,30834,1,1301.6544672336865,145.34553276631345,50.98605785260051,2.01394214739949,853.2108806339481,-202.21088063394814,14301.654467233686,-11698.345532766314,430.98605785260054,-329.01394214739946,10153.210880633947,-8446.789119366053
125,2020-07-05,Indonesia,1607.0,82.0,886.0,639,63749,3171,29105,31473,1,1330.7235737869494,276.2764262130506,51.388846282080415,30.611153717919585,812.7687045071586,73.23129549284135,14330.723573786949,-11669.276426213051,431.3888462820804,-328.6111537179196,10112.768704507158,-8487.231295492842
126,2020-07-06,Indonesia,1209.0,70.0,814.0,325,64958,3241,29919,31798,0,1385.9788590295595,-176.97885902955954,57.511077025664335,12.488922974335665,827.414963605727,-13.414963605727053,14385.97885902956,-11614.02114097044,437.51107702566435,-322.48892297433565,10127.414963605726,-8472.585036394274
127,2020-07-07,Indonesia,1268.0,68.0,866.0,334,66226,3309,30785,32132,1,1350.5830872236477,-82.58308722364768,60.00886162053147,7.991138379468531,824.7319708845816,41.26802911541836,14350.583087223647,-11649.416912776353,440.0088616205315,-319.9911383794685,10124.731970884583,-8475.268029115417
128,2020-07-08,Indonesia,1853.0,50.0,800.0,1003,68079,3359,31585,33135,1,1334.0664697789184,518.9335302210816,61.60708929642518,-11.60708929642518,832.9855767076654,-32.98557670766536,14334.066469778918,-11665.933530221082,441.60708929642516,-318.39291070357484,10132.985576707666,-8467.014423292334
129,2020-07-09,Indonesia,2657.0,58.0,1066.0,1533,70736,3417,32651,34668,1,1437.8531758231347,1219.1468241768653,59.285671437140145,-1.2856714371401452,826.3884613661323,239.61153863386767,14437.853175823135,-11562.146824176865,439.28567143714014,-320.71432856285986,10126.388461366132,-8473.611538633868
130,2020-07-10,Indonesia,1611.0,52.0,878.0,681,72347,3469,33529,35349,0,1681.6825406585076,-70.6825406585076,59.02853714971212,-7.028537149712122,874.310769092906,3.6892309070940428,14681.682540658509,-11318.317459341491,439.0285371497121,-320.9714628502879,10174.310769092906,-8425.689230907094
131,2020-07-11,Indonesia,1671.0,66.0,1190.0,415,74018,3535,34719,35764,1,1667.5460325268061,3.4539674731938703,57.6228297197697,8.377170280230303,875.0486152743248,314.9513847256752,14667.546032526807,-11332.453967473193,437.6228297197697,-322.3771702802303,10175.048615274325,-8424.951384725675
132,2020-07-12,Indonesia,1681.0,71.0,919.0,691,75699,3606,35638,36455,1,1668.236826021445,12.76317397855496,59.29826377581576,11.701736224184238,938.0388922194599,-19.038892219459854,14668.236826021444,-11331.763173978556,439.29826377581577,-320.70173622418423,10238.03889221946,-8361.96110778054
133,2020-07-13,Indonesia,1282.0,50.0,1051.0,181,76981,3656,36689,36636,0,1670.7894608171562,-388.78946081715617,61.63861102065262,-11.638611020652618,934.231113775568,116.76888622443198,14670.789460817155,-11329.210539182845,441.6386110206526,-318.3613889793474,10234.231113775568,-8365.768886224432
134,2020-07-14,Indonesia,1591.0,54.0,947.0,590,78572,3710,37636,37226,1,1593.0315686537251,-2.0315686537251167,59.310888816522095,-5.310888816522095,957.5848910204545,-10.584891020454506,14593.031568653725,-11406.968431346275,439.3108888165221,-320.6891111834779,10257.584891020455,-8342.415108979545
135,2020-07-15,Indonesia,1522.0,87.0,1414.0,21,80094,3797,39050,37247,0,1592.6252549229803,-70.62525492298028,58.248711053217676,28.751288946782324,955.4679128163637,458.53208718363635,14592.62525492298,-11407.37474507702,438.2487110532177,-321.7512889467823,10255.467912816364,-8344.532087183636
136,2020-07-16,Indonesia,1574.0,76.0,1295.0,203,81668,3873,40345,37450,1,1578.5002039383844,-4.500203938384402,63.99896884257414,12.001031157425857,1047.174330253091,247.82566974690894,14578.500203938383,-11421.499796061617,443.99896884257413,-316.00103115742587,10347.17433025309,-8252.82566974691
137,2020-07-17,Indonesia,1462.0,84.0,1489.0,-111,83130,3957,41834,37339,0,1577.6001631507077,-115.60016315070766,66.39917507405931,17.600824925940685,1096.7394642024728,392.26053579752715,14577.600163150708,-11422.399836849292,446.3991750740593,-313.6008249259407,10396.739464202474,-8203.260535797526
138,2020-07-18,Indonesia,1752.0,59.0,1434.0,259,84882,4016,43268,37598,1,1554.4801305205663,197.51986947943374,69.91934005924746,-10.91934005924746,1175.1915713619783,258.8084286380217,14554.480130520566,-11445.519869479434,449.9193400592475,-310.0806599407525,10475.191571361978,-8124.808428638022
139,2020-07-19,Indonesia,1639.0,127.0,2133.0,-621,86521,4143,45401,36977,0,1593.9841044164532,45.01589558354681,67.73547204739798,59.26452795260202,1226.9532570895826,906.0467429104174,14593.984104416453,-11406.015895583547,447.735472047398,-312.264527952602,10526.953257089583,-8073.046742910417
140,2020-07-20,Indonesia,1693.0,96.0,1576.0,21,88214,4239,46977,36998,1,1602.9872835331626,90.01271646683745,79.58837763791838,16.411622362081616,1408.1626056716661,167.83739432833386,14602.987283533163,-11397.012716466837,459.58837763791837,-300.41162236208163,10708.162605671667,-7891.837394328334
141,2020-07-21,Indonesia,1655.0,81.0,1489.0,85,89869,4320,48466,37083,0,1620.9898268265301,34.010173173469866,82.87070211033472,-1.8707021103347188,1441.730084537333,47.269915462667086,14620.98982682653,-11379.01017317347,462.8707021103347,-297.1292978896653,10741.730084537332,-7858.269915462667
142,2020-07-22,Indonesia,1882.0,139.0,1789.0,-46,91751,4459,50255,37037,1,1627.7918614612242,254.20813853877576,82.49656168826778,56.503438311732225,1451.1840676298664,337.8159323701336,14627.791861461224,-11372.208138538776,462.4965616882678,-297.5034383117322,10751.184067629867,-7848.815932370134
143,2020-07-23,Indonesia,1906.0,117.0,1909.0,-120,93657,4576,52164,36917,1,1678.6334891689796,227.36651083102038,93.79724935061422,23.202750649385777,1518.747254103893,390.25274589610694,14678.63348916898,-11321.36651083102,473.7972493506142,-286.2027506493858,10818.747254103893,-7781.252745896107
144,2020-07-24,Indonesia,1761.0,89.0,1781.0,-109,95418,4665,53945,36808,0,1724.1067913351837,36.89320866481626,98.43779948049139,-9.437799480491393,1596.7978032831145,184.2021967168855,14724.106791335184,-11275.893208664816,478.4377994804914,-281.5622005195086,10896.797803283114,-7703.202196716886
145,2020-07-25,Indonesia,1868.0,49.0,1409.0,410,97286,4714,55354,37218,1,1731.4854330681471,136.51456693185287,96.55023958439311,-47.55023958439311,1633.6382426264918,-224.63824262649177,14731.485433068146,-11268.514566931854,476.5502395843931,-283.4497604156069,10933.638242626492,-7666.361757373508
146,2020-07-26,Indonesia,1492.0,67.0,1301.0,124,98778,4781,56655,37342,0,1758.788346454518,-266.788346454518,87.04019166751449,-20.04019166751449,1588.7105941011935,-287.71059410119346,14758.788346454518,-11241.211653545482,467.0401916675145,-292.9598083324855,10888.710594101194,-7711.289405898807
147,2020-07-27,Indonesia,1525.0,57.0,1518.0,-50,100303,4838,58173,37292,1,1705.4306771636145,-180.43067716361452,83.0321533340116,-26.032153334011596,1531.168475280955,-13.168475280954908,14705.430677163615,-11294.569322836385,463.0321533340116,-296.9678466659884,10831.168475280954,-7768.831524719045
148,2020-07-28,Indonesia,1748.0,63.0,2366.0,-681,102051,4901,60539,36611,1,1669.3445417308917,78.6554582691083,77.82572266720929,-14.825722667209291,1528.5347802247638,837.4652197752362,14669.344541730892,-11330.655458269108,457.8257226672093,-302.1742773327907,10828.534780224763,-7771.465219775237
149,2020-07-29,Indonesia,2381.0,74.0,1599.0,708,104432,4975,62138,37319,1,1685.0756333847135,695.9243666152865,74.86057813376743,-0.860578133767433,1696.0278241798112,-97.0278241798112,14685.075633384713,-11314.924366615287,454.86057813376743,-305.13942186623257,10996.027824179811,-7603.972175820189
150,2020-07-30,Indonesia,1904.0,83.0,2154.0,-333,106336,5058,64292,36986,0,1824.260506707771,79.7394932922291,74.68846250701395,8.311537492986048,1676.622259343849,477.377740656151,14824.260506707771,-11175.739493292229,454.6884625070139,-305.3115374929861,10976.622259343849,-7623.377740656151
151,2020-07-31,Indonesia,2040.0,73.0,1615.0,352,108376,5131,65907,37338,1,1840.2084053662168,199.79159463378323,76.35077000561117,-3.3507700056111673,1772.0978074750792,-157.0978074750792,14840.208405366217,-11159.791594633783,456.35077000561114,-303.64922999438886,11072.097807475078,-7527.902192524921
152,2020-08-01,Indonesia,1560.0,62.0,2012.0,-514,109936,5193,67919,36824,0,1880.1667242929734,-320.1667242929734,75.68061600448894,-13.68061600448894,1740.6782459800634,271.32175401993663,14880.166724292973,-11119.833275707027,455.6806160044889,-304.3193839955111,11040.678245980063,-7559.321754019937
153,2020-08-02,Indonesia,1519.0,43.0,1056.0,420,111455,5236,68975,37244,0,1816.1333794343789,-297.13337943437887,72.94449280359116,-29.94449280359116,1794.942596784051,-738.9425967840509,14816.13337943438,-11183.86662056562,452.9444928035912,-307.0555071964088,11094.94259678405,-7505.057403215949
154,2020-08-03,Indonesia,1679.0,66.0,1262.0,351,113134,5302,70237,37595,1,1756.7067035475031,-77.70670354750314,66.95559424287293,-0.9555942428729338,1647.154077427241,-385.15407742724096,14756.706703547503,-11243.293296452497,446.95559424287296,-313.04440575712704,10947.154077427242,-7652.845922572759
155,2020-08-04,Indonesia,1922.0,86.0,1813.0,23,115056,5388,72050,37618,1,1741.1653628380025,180.83463716199753,66.76447539429834,19.235524605701656,1570.1232619417929,242.87673805820714,14741.165362838003,-11258.834637161997,446.76447539429836,-313.23552460570164,10870.123261941793,-7729.876738058207
156,2020-08-05,Indonesia,1815.0,64.0,1839.0,-88,116871,5452,73889,37530,0,1777.3322902704022,37.667709729597846,70.61158031543867,-6.6115803154386725,1618.6986095534344,220.30139044656562,14777.332290270402,-11222.667709729598,450.6115803154387,-309.3884196845613,10918.698609553434,-7681.301390446566
157,2020-08-06,Indonesia,1882.0,69.0,1756.0,57,118753,5521,75645,37587,1,1784.865832216322,97.1341677836781,69.28926425235095,-0.28926425235094655,1662.7588876427476,93.2411123572524,14784.865832216321,-11215.134167783679,449.28926425235096,-310.71073574764904,10962.758887642747,-7637.241112357253
158,2020-08-07,Indonesia,2473.0,72.0,1912.0,489,121226,5593,77557,38076,1,1804.2926657730577,668.7073342269423,69.23141140188076,2.768588598119237,1681.4071101141983,230.5928898858017,14804.292665773057,-11195.707334226943,449.2314114018808,-310.7685885981192,10981.407110114198,-7618.592889885802
