,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Increasing,New Cases EMA,New Cases Difference,New Deaths EMA,New Deaths Difference,New Recovered EMA,New Recovered Difference
456,2021-06-01,Indonesia,4824,145,5360,-681,1826527,50723,1674479,101325,0,5733.1312054935715,-909.1312054935715,159.93038889693491,-14.930388896934915,4584.216568075163,775.7834319248368
457,2021-06-02,Indonesia,5246,185,6022,-961,1831773,50908,1680501,100364,1,5551.304964394858,-305.30496439485796,156.94431111754795,28.055688882452046,4739.373254460131,1282.6267455398693
458,2021-06-03,Indonesia,5353,187,11092,-5926,1837126,51095,1691593,94438,1,5490.243971515886,-137.2439715158862,162.55544889403836,24.444551105961636,4995.898603568105,6096.101396431895
459,2021-06-04,Indonesia,6486,201,5950,335,1843612,51296,1697543,94773,1,5462.79517721271,1023.2048227872901,167.4443591152307,33.5556408847693,6215.118882854484,-265.1188828544837
460,2021-06-05,Indonesia,6594,153,4241,2200,1850206,51449,1701784,96973,1,5667.4361417701675,926.5638582298325,174.15548729218455,-21.155487292184546,6162.0951062835875,-1921.0951062835875
461,2021-06-06,Indonesia,5832,163,4187,1482,1856038,51612,1705971,98455,0,5852.748913416134,-20.7489134161342,169.92438983374763,-6.924389833747625,5777.87608502687,-1590.87608502687
462,2021-06-07,Indonesia,6993,191,5594,1208,1863031,51803,1711565,99663,1,5848.599130732908,1144.4008692670923,168.5395118669981,22.46048813300189,5459.700868021497,134.29913197850328
463,2021-06-08,Indonesia,6294,189,5805,300,1869325,51992,1717370,99963,0,6077.479304586327,216.5206954136729,173.03160949359852,15.968390506401477,5486.560694417198,318.43930558280226
464,2021-06-09,Indonesia,7725,170,5883,1672,1877050,52162,1723253,101635,1,6120.783443669062,1604.2165563309381,176.22528759487884,-6.225287594878836,5550.248555533758,332.751444466242
465,2021-06-10,Indonesia,8892,211,5661,3020,1885942,52373,1728914,104655,1,6441.62675493525,2450.3732450647503,174.98023007590308,36.01976992409692,5616.798844427007,44.20115557299323
466,2021-06-11,Indonesia,8083,193,6230,1660,1894025,52566,1735144,106315,0,6931.7014039482,1151.2985960518,182.1841840607225,10.815815939277513,5625.639075541605,604.360924458395
467,2021-06-12,Indonesia,7465,164,5292,2009,1901490,52730,1740436,108324,0,7161.96112315856,303.03887684143956,184.347347248578,-20.34734724857799,5746.511260433284,-454.5112604332844
468,2021-06-13,Indonesia,9868,149,4655,5064,1911358,52879,1745091,113388,1,7222.568898526849,2645.431101473151,180.27787779886242,-31.27787779886242,5655.609008346628,-1000.6090083466279
469,2021-06-14,Indonesia,8189,237,6143,1809,1919547,53116,1751234,115197,0,7751.65511882148,437.34488117852015,174.02230223908995,62.97769776091005,5455.487206677302,687.5127933226977
470,2021-06-15,Indonesia,8161,164,6407,1590,1927708,53280,1757641,116787,0,7839.124095057185,321.8759049428154,186.61784179127199,-22.617841791271985,5592.989765341842,814.010234658158
471,2021-06-16,Indonesia,9944,196,6229,3519,1937652,53476,1763870,120306,1,7903.499276045748,2040.500723954252,182.0942734330176,13.905726566982395,5755.791812273474,473.2081877265264
472,2021-06-17,Indonesia,12624,277,7350,4997,1950276,53753,1771220,125303,1,8311.5994208366,4312.400579163401,184.87541874641408,92.12458125358592,5850.433449818779,1499.566550181221
473,2021-06-18,Indonesia,12990,290,7907,4793,1963266,54043,1779127,130096,1,9174.07953666928,3815.92046333072,203.30033499713127,86.69966500286873,6150.346759855023,1756.6532401449767
474,2021-06-19,Indonesia,12906,248,7016,5642,1976172,54291,1786143,135738,0,9937.263629335424,2968.7363706645756,220.64026799770502,27.359732002294976,6501.677407884019,514.322592115981
475,2021-06-20,Indonesia,13737,371,6385,6981,1989909,54662,1792528,142719,1,10531.010903468341,3205.989096531659,226.112214398164,144.887785601836,6604.541926307215,-219.54192630721536
476,2021-06-21,Indonesia,14536,294,9233,5009,2004445,54956,1801761,147728,1,11172.208722774672,3363.7912772253276,255.08977151853122,38.91022848146878,6560.633541045772,2672.3664589542277
477,2021-06-22,Indonesia,13668,335,8375,4958,2018113,55291,1810136,152686,0,11844.96697821974,1823.0330217802602,262.871817214825,72.128182785175,7095.106832836618,1279.8931671633818
478,2021-06-23,Indonesia,15308,303,7167,7838,2033421,55594,1817303,160524,1,12209.573582575793,3098.426417424207,277.29745377186,25.702546228140022,7351.085466269295,-184.08546626929456
479,2021-06-24,Indonesia,20574,355,9201,11018,2053995,55949,1826504,171542,1,12829.258866060634,7744.741133939366,282.437963017488,72.56203698251198,7314.268373015437,1886.7316269845633
480,2021-06-25,Indonesia,18872,422,8557,9893,2072867,56371,1835061,181435,0,14378.207092848508,4493.792907151492,296.9503704139904,125.04962958600959,7691.61469841235,865.3853015876502
481,2021-06-26,Indonesia,21095,358,7396,13341,2093962,56729,1842457,194776,1,15276.965674278807,5818.034325721193,321.96029633119235,36.03970366880765,7864.691758729879,-468.69175872987944
482,2021-06-27,Indonesia,21342,409,8024,12909,2115304,57138,1850481,207685,1,16440.572539423047,4901.427460576953,329.1682370649539,79.83176293504607,7770.953406983904,253.04659301609627
483,2021-06-28,Indonesia,20694,423,9480,10791,2135998,57561,1859961,218476,0,17420.85803153844,3273.141968461561,345.13458965196315,77.86541034803685,7821.562725587123,1658.4372744128768
484,2021-06-29,Indonesia,20467,463,9645,10359,2156465,58024,1869606,228835,0,18075.486425230753,2391.5135747692475,360.70767172157053,102.29232827842947,8153.2501804696985,1491.7498195303015
485,2021-06-30,Indonesia,21807,467,10807,10533,2178272,58491,1880413,239368,1,18553.789140184603,3253.2108598153973,381.16613737725646,85.83386262274354,8451.60014437576,2355.3998556242404
486,2021-07-01,Indonesia,24836,504,9874,14458,2203108,58995,1890287,253826,1,19204.431312147684,5631.568687852316,398.33290990180524,105.66709009819476,8922.680115500609,951.3198844993913
487,2021-07-02,Indonesia,25830,539,11578,13713,2228938,59534,1901865,267539,1,20330.74504971815,5499.254950281851,419.46632792144425,119.53367207855575,9112.944092400488,2465.0559075995116
488,2021-07-03,Indonesia,27913,493,13282,14138,2256851,60027,1915147,281677,1,21430.596039774522,6482.403960225478,443.37306233715543,49.62693766284457,9605.955273920392,3676.044726079608
489,2021-07-04,Indonesia,27233,555,13127,13551,2284084,60582,1928274,295228,0,22727.07683181962,4505.923168180379,453.2984498697244,101.70155013027562,10341.164219136313,2785.8357808636865
490,2021-07-05,Indonesia,29745,558,14416,14771,2313829,61140,1942690,309999,1,23628.261465455696,6116.738534544304,473.6387598957795,84.36124010422049,10898.331375309052,3517.6686246909485
491,2021-07-06,Indonesia,31189,728,15863,14598,2345018,61868,1958553,324597,1,24851.60917236456,6337.390827635441,490.51100791662367,237.48899208337633,11601.865100247242,4261.134899752758
492,2021-07-07,Indonesia,34379,1040,14835,18504,2379397,62908,1973388,343101,1,26119.087337891648,8259.912662108352,538.0088063332989,501.99119366670107,12454.092080197794,2380.9079198022064
493,2021-07-08,Indonesia,38391,852,21185,16354,2417788,63760,1994573,359455,1,27771.06987031332,10619.93012968668,638.4070450666392,213.59295493336083,12930.273664158236,8254.726335841764
494,2021-07-09,Indonesia,38124,871,28975,8278,2455912,64631,2023548,367733,0,29895.05589625066,8228.944103749342,681.1256360533114,189.87436394668862,14581.21893132659,14393.78106867341
495,2021-07-10,Indonesia,35094,826,28561,5707,2491006,65457,2052109,373440,0,31540.844717000527,3553.1552829994725,719.1005088426492,106.89949115735078,17459.975145061275,11101.024854938725
496,2021-07-11,Indonesia,36197,1007,32615,2575,2527203,66464,2084724,376015,1,32251.47577360042,3945.5242263995788,740.4804070741194,266.5195929258806,19680.18011604902,12934.819883950979
497,2021-07-12,Indonesia,40427,891,34754,4782,2567630,67355,2119478,380797,1,33040.58061888034,7386.41938111966,793.7843256592955,97.21567434070448,22267.14409283922,12486.855907160781
498,2021-07-13,Indonesia,47899,864,20123,26912,2615529,68219,2139601,407709,1,34517.86449510427,13381.135504895727,813.2274605274365,50.772539472563494,24764.515274271376,-4641.515274271376
499,2021-07-14,Indonesia,54517,991,17762,35764,2670046,69210,2157363,443473,1,37194.091596083425,17322.908403916575,823.3819684219493,167.6180315780507,23836.212219417102,-6074.2122194171025
500,2021-07-15,Indonesia,56757,982,19049,36726,2726803,70192,2176412,480199,1,40658.67327686674,16098.326723133257,856.9055747375595,125.0944252624405,22621.369775533683,-3572.3697755336834
501,2021-07-16,Indonesia,54000,1205,28079,24716,2780803,71397,2204491,504915,0,43878.3386214934,10121.6613785066,881.9244597900476,323.07554020995235,21906.895820426947,6172.1041795730525
502,2021-07-17,Indonesia,51952,1092,27903,22957,2832755,72489,2232394,527872,0,45902.67089719472,6049.329102805277,946.5395678320382,145.4604321679618,23141.316656341558,4761.683343658442
503,2021-07-18,Indonesia,44721,1093,29264,14364,2877476,73582,2261658,542236,0,47112.53671775578,-2391.536717755778,975.6316542656306,117.36834573436943,24093.653325073246,5170.346674926754
504,2021-07-19,Indonesia,34257,1338,32217,702,2911733,74920,2293875,542938,0,46634.22937420463,-12377.229374204631,999.1053234125045,338.8946765874955,25127.722660058596,7089.277339941404
505,2021-07-20,Indonesia,38325,1280,29791,7254,2950058,76200,2323666,550192,1,44158.78349936371,-5833.783499363708,1066.8842587300037,213.1157412699963,26545.57812804688,3245.42187195312
506,2021-07-21,Indonesia,33772,1383,32887,-498,2983830,77583,2356553,549694,0,42992.02679949097,-9220.026799490966,1109.507406984003,273.49259301599704,27194.662502437506,5692.337497562494
507,2021-07-22,Indonesia,49509,1449,36370,11690,3033339,79032,2392923,561384,1,41148.021439592776,8360.978560407224,1164.2059255872023,284.7940744127977,28333.13000195001,8036.869998049991
508,2021-07-23,Indonesia,49071,1566,38988,8517,3082410,80598,2431911,569901,0,42820.217151674224,6250.782848325776,1221.164740469762,344.8352595302381,29940.50400156001,9047.49599843999
509,2021-07-24,Indonesia,45416,1415,39767,4234,3127826,82013,2471678,574135,0,44070.373721339376,1345.626278660624,1290.1317923758097,124.86820762419029,31750.003201248008,8016.996798751992
510,2021-07-25,Indonesia,38679,1266,37640,-227,3166505,83279,2509318,573908,0,44339.498977071504,-5660.498977071504,1315.1054339006478,-49.10543390064777,33353.40256099841,4286.597439001591
511,2021-07-26,Indonesia,28228,1487,40374,-13633,3194733,84766,2549692,560275,0,43207.39918165721,-14979.399181657209,1305.2843471205183,181.7156528794817,34210.72204879873,6163.277951201271
512,2021-07-27,Indonesia,45203,2069,47128,-3994,3239936,86835,2596820,556281,1,40211.51934532577,4991.480654674233,1341.6274776964149,727.3725223035851,35443.37763903898,11684.622360961017
513,2021-07-28,Indonesia,47791,1824,43856,2111,3287727,88659,2640676,558392,1,41209.815476260614,6581.184523739386,1487.101982157132,336.89801784286806,37780.30211123119,6075.697888768809
514,2021-07-29,Indonesia,43479,1893,45494,-3908,3331206,90552,2686170,554484,0,42526.0523810085,952.9476189915003,1554.4815857257056,338.5184142742944,38995.44168898495,6498.558311015047
515,2021-07-30,Indonesia,41168,1759,44550,-5141,3372374,92311,2730720,549343,0,42716.641904806806,-1548.6419048068055,1622.1852685805648,136.81473141943525,40295.15335118797,4254.846648812032
516,2021-07-31,Indonesia,37284,1808,39372,-3896,3409658,94119,2770092,545447,0,42406.91352384545,-5122.913523845447,1649.548214864452,158.4517851355481,41146.12268095037,-1774.1226809503714
517,2021-08-01,Indonesia,30738,1604,39446,-10312,3440396,95723,2809538,535135,0,41382.330819076364,-10644.330819076364,1681.2385718915616,-77.2385718915616,40791.2981447603,-1345.2981447603015
518,2021-08-02,Indonesia,22404,1568,32807,-11971,3462800,97291,2842345,523164,0,39253.464655261094,-16849.464655261094,1665.7908575132494,-97.79085751324942,40522.23851580825,-7715.238515808247
519,2021-08-03,Indonesia,33900,1598,31324,978,3496700,98889,2873669,524142,1,35883.57172420888,-1983.5717242088795,1646.2326860105995,-48.23268601059954,38979.1908126466,-7655.1908126466005
520,2021-08-04,Indonesia,35867,1747,34251,-131,3532567,100636,2907920,524011,1,35486.85737936711,380.1426206328906,1636.5861488084797,110.41385119152028,37448.152650117285,-3197.152650117285
521,2021-08-05,Indonesia,35764,1739,39726,-5701,3568331,102375,2947646,518310,0,35562.88590349369,201.11409650630958,1658.668919046784,80.33108095321609,36808.72212009383,2917.2778799061707
522,2021-08-06,Indonesia,39532,1635,48832,-10935,3607863,104010,2996478,507375,1,35603.108722794954,3928.891277205046,1674.7351352374271,-39.73513523742713,37392.177696075065,11439.822303924935
523,2021-08-07,Indonesia,31753,1588,39716,-9551,3639616,105598,3036194,497824,0,36388.88697823596,-4635.886978235962,1666.7881081899418,-78.7881081899418,39680.142156860056,35.857843139943725
524,2021-08-08,Indonesia,26415,1498,48508,-23591,3666031,107096,3084702,474233,0,35461.70958258877,-9046.709582588774,1651.0304865519533,-153.03048655195335,39687.31372548804,8820.686274511958
525,2021-08-09,Indonesia,20709,1475,44959,-25725,3686740,108571,3129661,448508,0,33652.36766607102,-12943.367666071019,1620.424389241563,-145.42438924156295,41451.45098039044,3507.5490196095634
526,2021-08-10,Indonesia,32081,2048,41486,-11453,3718821,110619,3171147,437055,1,31063.694132856817,1017.3058671431827,1591.3395113932504,456.6604886067496,42152.96078431235,-666.9607843123522
527,2021-08-11,Indonesia,30625,1579,39931,-10885,3749446,112198,3211078,426170,0,31267.155306285455,-642.1553062854546,1682.6716091146004,-103.67160911460041,42019.56862744989,-2088.5686274498876
528,2021-08-12,Indonesia,24709,1466,36637,-13394,3774155,113664,3247715,412776,0,31138.724245028367,-6429.724245028367,1661.9372872916804,-195.93728729168038,41601.854901959916,-4964.854901959916
529,2021-08-13,Indonesia,30788,1432,42003,-12647,3804943,115096,3289718,400129,1,29852.779396022695,935.2206039773046,1622.7498298333444,-190.7498298333444,40608.88392156793,1394.1160784320673
530,2021-08-14,Indonesia,28598,1270,31880,-4552,3833541,116366,3321598,395577,0,30039.823516818156,-1441.8235168181563,1584.5998638666756,-314.5998638666756,40887.70713725435,-9007.70713725435
531,2021-08-15,Indonesia,20813,1222,30361,-10770,3854354,117588,3351959,384807,0,29751.458813454527,-8938.458813454527,1521.6798910933405,-299.67989109334053,39086.16570980348,-8725.165709803478
532,2021-08-16,Indonesia,17384,1245,29925,-13786,3871738,118833,3381884,371021,0,27963.76705076362,-10579.767050763621,1461.7439128746726,-216.74391287467256,37341.13256784278,-7416.132567842782
533,2021-08-17,Indonesia,20741,1180,32225,-12664,3892479,120013,3414109,358357,1,25847.813640610897,-5106.813640610897,1418.3951302997382,-238.39513029973818,35857.90605427422,-3632.9060542742227
534,2021-08-18,Indonesia,15768,1128,29794,-15154,3908247,121141,3443903,343203,0,24826.45091248872,-9058.450912488719,1370.7161042397906,-242.71610423979064,35131.32484341938,-5337.324843419381
535,2021-08-19,Indonesia,22053,1492,29012,-8451,3930300,122633,3472915,334752,1,23014.76072999098,-961.7607299909796,1322.1728833918328,169.82711660816722,34063.859874735506,-5051.859874735506
536,2021-08-20,Indonesia,20004,1348,26122,-7466,3950304,123981,3499037,327286,0,22822.408583992787,-2818.4085839927866,1356.1383067134664,-8.138306713466363,33053.48789978841,-6931.487899788408
537,2021-08-21,Indonesia,16744,1361,23011,-7628,3967048,125342,3522048,319658,0,22258.72686719423,-5514.726867194229,1354.510645370773,6.489354629226909,31667.19031983073,-8656.19031983073
538,2021-08-22,Indonesia,12408,1030,24276,-12898,3979456,126372,3546324,306760,0,21155.781493755385,-8747.781493755385,1355.8085162966186,-325.80851629661856,29935.952255864588,-5659.952255864588
539,2021-08-23,Indonesia,9604,842,24758,-15996,3989060,127214,3571082,290764,0,19406.225195004306,-9802.225195004306,1290.6468130372948,-448.6468130372948,28803.961804691673,-4045.961804691673
540,2021-08-24,Indonesia,19106,1038,35082,-17014,4008166,128252,3606164,273750,1,17445.780156003446,1660.2198439965541,1200.917450429836,-162.91745042983598,27994.769443753343,7087.230556246657
541,2021-08-25,Indonesia,18671,1041,33703,-16073,4026837,129293,3639867,257677,0,17777.82412480276,893.1758751972411,1168.333960343869,-127.33396034386897,29412.215555002676,4290.784444997324
542,2021-08-26,Indonesia,16899,889,30099,-14089,4043736,130182,3669966,243588,0,17956.45929984221,-1057.4592998422086,1142.8671682750953,-253.8671682750953,30270.37244400214,-171.37244400213967
543,2021-08-27,Indonesia,12618,599,19290,-7271,4056354,130781,3689256,236317,0,17744.967439873766,-5126.967439873766,1092.0937346200762,-493.09373462007625,30236.097955201712,-10946.097955201712
544,2021-08-28,Indonesia,10050,591,18594,-9135,4066404,131372,3707850,227182,0,16719.573951899016,-6669.573951899016,993.4749876960611,-402.47498769606113,28046.87836416137,-9452.87836416137
545,2021-08-29,Indonesia,7427,551,16468,-9592,4073831,131923,3724318,217590,0,15385.659161519214,-7958.659161519214,912.979990156849,-361.979990156849,26156.302691329096,-9688.302691329096
546,2021-08-30,Indonesia,5436,568,19398,-14530,4079267,132491,3743716,203060,0,13793.927329215372,-8357.927329215372,840.5839921254793,-272.5839921254793,24218.64215306328,-4820.64215306328
547,2021-08-31,Indonesia,10534,532,16781,-6779,4089801,133023,3760497,196281,1,12122.3418633723,-1588.3418633722995,786.0671937003835,-254.06719370038354,23254.513722450625,-6473.513722450625
548,2021-09-01,Indonesia,10337,653,16394,-6710,4100138,133676,3776891,189571,0,11804.673490697842,-1467.6734906978418,735.2537549603069,-82.25375496030688,21959.8109779605,-5565.8109779605
549,2021-09-02,Indonesia,8955,680,21208,-12933,4109093,134356,3798099,176638,0,11511.138792558273,-2556.138792558273,718.8030039682455,-38.80300396824555,20846.6487823684,361.35121763159987
550,2021-09-03,Indonesia,7797,574,15544,-8321,4116890,134930,3813643,168317,0,10999.91103404662,-3202.9110340466195,711.0424031745964,-137.04240317459642,20918.91902589472,-5374.91902589472
551,2021-09-04,Indonesia,6727,539,13806,-7618,4123617,135469,3827449,160699,0,10359.328827237296,-3632.3288272372956,683.6339225396771,-144.6339225396771,19843.935220715775,-6037.935220715775
552,2021-09-05,Indonesia,5403,392,10191,-5180,4129020,135861,3837640,155519,0,9632.863061789836,-4229.863061789836,654.7071380317418,-262.7071380317418,18636.34817657262,-8445.348176572621
553,2021-09-06,Indonesia,4413,612,13049,-9248,4133433,136473,3850689,146271,0,8786.890449431869,-4373.890449431869,602.1657104253934,9.8342895746066,16947.278541258096,-3898.278541258096
554,2021-09-07,Indonesia,7201,683,14159,-7641,4140634,137156,3864848,138630,1,7912.112359545496,-711.1123595454956,604.1325683403147,78.86743165968528,16167.622833006477,-2008.6228330064769
555,2021-09-08,Indonesia,6731,626,11912,-5807,4147365,137782,3876760,132823,0,7769.889887636396,-1038.8898876363965,619.9060546722518,6.093945327748202,15765.898266405184,-3853.8982664051837
556,2021-09-09,Indonesia,5990,334,10650,-4994,4153355,138116,3887410,127829,0,7562.111910109117,-1572.1119101091172,621.1248437378015,-287.1248437378015,14995.118613124147,-4345.118613124147
557,2021-09-10,Indonesia,5376,315,14356,-9295,4158731,138431,3901766,118534,0,7247.689528087294,-1871.689528087294,563.6998749902411,-248.69987499024114,14126.094890499318,229.90510950068165
558,2021-09-11,Indonesia,5001,270,7586,-2855,4163732,138701,3909352,115679,0,6873.351622469835,-1872.351622469835,513.959899992193,-243.95989999219296,14172.075912399456,-6586.075912399456
559,2021-09-12,Indonesia,3779,188,9401,-5810,4167511,138889,3918753,109869,0,6498.881297975869,-2719.8812979758686,465.16791999375437,-277.16791999375437,12854.860729919566,-3453.8607299195664
560,2021-09-13,Indonesia,2577,276,12474,-10173,4170088,139165,3931227,99696,0,5954.905038380695,-3377.9050383806953,409.73433599500356,-133.73433599500356,12164.088583935654,309.91141606434576
561,2021-09-14,Indonesia,4128,250,11246,-7368,4174216,139415,3942473,92328,1,5279.324030704556,-1151.3240307045562,382.9874687960029,-132.98746879600287,12226.070867148523,-980.0708671485227
562,2021-09-15,Indonesia,3948,267,11046,-7365,4178164,139682,3953519,84963,0,5049.059224563645,-1101.0592245636453,356.3899750368023,-89.3899750368023,12030.05669371882,-984.0566937188196
563,2021-09-16,Indonesia,3145,237,14633,-11725,4181309,139919,3968152,73238,0,4828.847379650917,-1683.847379650917,338.5119800294418,-101.51198002944182,11833.245354975057,2799.754645024943
564,2021-09-17,Indonesia,3835,219,7912,-4296,4185144,140138,3976064,68942,1,4492.077903720734,-657.077903720734,318.2095840235535,-99.20958402355348,12393.196283980047,-4481.196283980047
565,2021-09-18,Indonesia,3385,185,7076,-3876,4188529,140323,3983140,65066,0,4360.662322976587,-975.6623229765873,298.36766721884277,-113.36766721884277,11496.957027184038,-4420.957027184038
566,2021-09-19,Indonesia,2234,145,6186,-4097,4190763,140468,3989326,60969,0,4165.52985838127,-1931.52985838127,275.6941337750742,-130.6941337750742,10612.765621747232,-4426.765621747232
567,2021-09-20,Indonesia,1932,166,6799,-5033,4192695,140634,3996125,55936,0,3779.2238867050164,-1847.2238867050164,249.55530702005936,-83.55530702005936,9727.412497397787,-2928.412497397787
568,2021-09-21,Indonesia,3263,171,6581,-3489,4195958,140805,4002706,52447,1,3409.7791093640135,-146.7791093640135,232.8442456160475,-61.84424561604749,9141.72999791823,-2560.72999791823
569,2021-09-22,Indonesia,2720,149,5356,-2785,4198678,140954,4008062,49662,0,3380.423287491211,-660.4232874912109,220.475396492838,-71.475396492838,8629.583998334585,-3273.583998334585
570,2021-09-23,Indonesia,2881,160,4386,-1665,4201559,141114,4012448,47997,1,3248.338629992969,-367.3386299929689,206.18031719427043,-46.18031719427043,7974.867198667668,-3588.867198667668
571,2021-09-24,Indonesia,2557,144,4607,-2194,4204116,141258,4017055,45803,0,3174.870903994375,-617.8709039943751,196.94425375541636,-52.944253755416355,7257.093758934135,-2650.0937589341347
572,2021-09-25,Indonesia,2137,123,3746,-1732,4206253,141381,4020801,44071,0,3051.2967231955004,-914.2967231955004,186.3554030043331,-63.35540300433311,6727.0750071473085,-2981.0750071473085
573,2021-09-26,Indonesia,1760,86,2976,-1302,4208013,141467,4023777,42769,0,2868.4373785564003,-1108.4373785564003,173.6843224034665,-87.6843224034665,6130.860005717847,-3154.8600057178473
574,2021-09-27,Indonesia,1390,118,3771,-2499,4209403,141585,4027548,40270,0,2646.7499028451202,-1256.7499028451202,156.14745792277319,-38.147457922773185,5499.888004574278,-1728.888004574278
575,2021-09-28,Indonesia,2057,124,3551,-1618,4211460,141709,4031099,38652,1,2395.3999222760963,-338.3999222760963,148.51796633821854,-24.517966338218542,5154.110403659422,-1603.1104036594224
576,2021-09-29,Indonesia,1954,117,3077,-1240,4213414,141826,4034176,37412,0,2327.719937820877,-373.719937820877,143.61437307057486,-26.614373070574857,4833.488322927538,-1756.4883229275383
577,2021-09-30,Indonesia,1690,113,2848,-1271,4215104,141939,4037024,36141,0,2252.9759502567017,-562.9759502567017,138.2914984564599,-25.29149845645989,4482.190658342031,-1634.1906583420314
578,2021-10-01,Indonesia,1624,87,2811,-1274,4216728,142026,4039835,34867,0,2140.380760205361,-516.3807602053612,133.2331987651679,-46.23319876516791,4155.352526673625,-1344.352526673625
579,2021-10-02,Indonesia,1414,89,2380,-1055,4218142,142115,4042215,33812,0,2037.104608164289,-623.104608164289,123.98655901213434,-34.986559012134336,3886.4820213389003,-1506.4820213389003
580,2021-10-03,Indonesia,1142,58,2020,-936,4219284,142173,4044235,32876,0,1912.4836865314312,-770.4836865314312,116.98924720970747,-58.98924720970747,3585.1856170711203,-1565.1856170711203
581,2021-10-04,Indonesia,922,88,2656,-1822,4220206,142261,4046891,31054,0,1758.3869492251451,-836.3869492251451,105.19139776776598,-17.191397767765977,3272.1484936568963,-616.1484936568963
582,2021-10-05,Indonesia,1404,77,2558,-1231,4221610,142338,4049449,29823,1,1591.1095593801163,-187.10955938011625,101.75311821421278,-24.753118214212776,3148.9187949255174,-590.9187949255174
583,2021-10-06,Indonesia,1484,75,2851,-1442,4223094,142413,4052300,28381,1,1553.687647504093,-69.68764750409309,96.80249457137023,-21.802494571370232,3030.735035940414,-179.73503594041404
584,2021-10-07,Indonesia,1393,81,1946,-634,4224487,142494,4054246,27747,0,1539.7501180032746,-146.75011800327457,92.44199565709619,-11.441995657096186,2994.7880287523312,-1048.7880287523312
585,2021-10-08,Indonesia,1384,66,3514,-2196,4225871,142560,4057760,25551,0,1510.4000944026197,-126.40009440261974,90.15359652567696,-24.15359652567696,2785.0304230018655,728.9695769981345
586,2021-10-09,Indonesia,1167,52,1507,-392,4227038,142612,4059267,25159,0,1485.1200755220957,-318.1200755220957,85.32287722054157,-33.32287722054157,2930.8243384014927,-1423.8243384014927
587,2021-10-10,Indonesia,894,39,1584,-729,4227932,142651,4060851,24430,0,1421.4960604176767,-527.4960604176767,78.65830177643326,-39.65830177643326,2646.0594707211944,-1062.0594707211944
588,2021-10-11,Indonesia,620,65,2444,-1889,4228552,142716,4063295,22541,0,1315.9968483341413,-695.9968483341413,70.72664142114661,-5.72664142114661,2433.647576576956,10.352423423044002
589,2021-10-12,Indonesia,1261,47,2130,-916,4229813,142763,4065425,21625,1,1176.797478667313,84.20252133268696,69.58131313691729,-22.581313136917288,2435.718061261565,-305.7180612615648
590,2021-10-13,Indonesia,1233,48,2259,-1074,4231046,142811,4067684,20551,0,1193.6379829338505,39.36201706614952,65.06505050953383,-17.065050509533833,2374.574449009252,-115.57444900925202
591,2021-10-14,Indonesia,1053,37,1715,-699,4232099,142848,4069399,19852,0,1201.5103863470804,-148.51038634708038,61.65204040762707,-24.65204040762707,2351.459559207402,-636.459559207402
592,2021-10-15,Indonesia,915,41,1408,-534,4233014,142889,4070807,19318,0,1171.8083090776645,-256.8083090776645,56.721632326101656,-15.721632326101656,2224.1676473659218,-816.1676473659218
593,2021-10-16,Indonesia,997,44,1525,-572,4234011,142933,4072332,18746,1,1120.4466472621316,-123.44664726213159,53.57730586088133,-9.577305860881332,2060.9341178927375,-535.9341178927375
594,2021-10-17,Indonesia,747,19,1086,-358,4234758,142952,4073418,18388,0,1095.7573178097055,-348.75731780970546,51.661844688705074,-32.661844688705074,1953.7472943141902,-867.7472943141902
595,2021-10-18,Indonesia,626,47,1593,-1014,4235384,142999,4075011,17374,0,1026.0058542477645,-400.00585424776455,45.12947575096406,1.8705242490359382,1780.1978354513524,-187.19783545135238
596,2021-10-19,Indonesia,903,50,1530,-677,4236287,143049,4076541,16697,1,946.0046833982117,-43.00468339821168,45.50358060077125,4.496419399228749,1742.7582683610822,-212.75826836108217
597,2021-10-20,Indonesia,914,28,1207,-321,4237201,143077,4077748,16376,1,937.4037467185694,-23.403746718569437,46.402864480617005,-18.402864480617005,1700.2066146888658,-493.2066146888658
598,2021-10-21,Indonesia,633,43,1372,-782,4237834,143120,4079120,15594,0,932.7229973748556,-299.7229973748556,42.722291584493604,0.277708415506396,1601.565291751093,-229.5652917510929
599,2021-10-22,Indonesia,760,33,1231,-504,4238594,143153,4080351,15090,1,872.7783978998846,-112.77839789988457,42.777833267594886,-9.777833267594886,1555.6522334008746,-324.6522334008746
600,2021-10-23,Indonesia,802,23,1066,-287,4239396,143176,4081417,14803,1,850.2227183199077,-48.2227183199077,40.822266614075915,-17.822266614075915,1490.7217867206998,-424.7217867206998
601,2021-10-24,Indonesia,623,29,1037,-443,4240019,143205,4082454,14360,0,840.5781746559262,-217.5781746559262,37.25781329126073,-8.257813291260732,1405.77742937656,-368.7774293765599
602,2021-10-25,Indonesia,460,30,1236,-806,4240479,143235,4083690,13554,0,797.062539724741,-337.062539724741,35.606250633008585,-5.606250633008585,1332.021943501248,-96.02194350124796
603,2021-10-26,Indonesia,611,35,1141,-565,4241090,143270,4084831,12989,1,729.6500317797928,-118.65003177979281,34.48500050640687,0.5149994935931304,1312.8175548009986,-171.81755480099855
